"","Regioaanduiding.Codering..code.","Perioden","Wijken.en.buurten.x","Regioaanduiding.Gemeentenaam..naam..x","Regioaanduiding.Soort.regio..omschrijving..x","Regioaanduiding.Indelingswijziging.wijken.en.buurten..code.","Horeca.Cafés.en.dergelijke.Afstand.tot.café.e.d...km.","Leeftijd","Marges","Wijken.en.buurten.y","Regioaanduiding.Gemeentenaam..naam..y","Regioaanduiding.Soort.regio..omschrijving..y","Ervaren.gezondheid..goed.zeer.goed.....","Bewegen.Voldoet.aan.beweegrichtlijn....","Onder..en.overgewicht.Mate.van.overgewicht.Ernstig.overgewicht....","Roker....","Alcoholgebruik.Voldoet.aan.alcohol.richtlijn....","Alcoholgebruik.Drinker....","Alcoholgebruik.Zware.drinker....","Alcoholgebruik.Overmatige.drinker....","Lichamelijke.gezondheid.Eén.of.meer.langdurige.aandoeningen....","Psychische.klachten....","Veerkracht..Zeer..lage.veerkracht....","Hoog.risico.op.angst.of.depressie....","Eenzaamheid.Ernstig.zeer.ernstig.eenzaam....","Distance_cafes","statnaam","geometry","Obesity_rate"
"1","WK059901",2016,"Rotterdam Centrum","Rotterdam","Wijk","3","0,2","18 jaar of ouder","Waarde","Rotterdam Centrum","Rotterdam","Wijk","74.5","56.3","11.6","28.2","38.6","78.6","12.3","7.2","30.6",".",".","9.0","13.0","Cafes closer than 1 km","Rotterdam Centrum",list(list(c(93984, 91721, 91413, 90869, 92953, 93984, 436998, 435049, 437508, 437584, 437783, 436998))),"Below_average"
"2","WK059903",2016,"Delfshaven","Rotterdam","Wijk","3","0,2","18 jaar of ouder","Waarde","Delfshaven","Rotterdam","Wijk","65.5","51.7","16.4","29.4","53.9","61.7","9.6","5.3","36.3",".",".","13.4","16.5","Cafes closer than 1 km","Delfshaven",list(list(c(91721, 91162, 89504, 89550, 89159, 88007, 88262, 89652, 90869, 91413, 91721, 435049, 434931, 435257, 435456, 436493, 436611, 437328, 437488, 437584, 437508, 435049))),"Above_average"
"3","WK059904",2016,"Overschie","Rotterdam","Wijk","1","0,6","18 jaar of ouder","Waarde","Overschie","Rotterdam","Wijk","71.2","46.1","16.5","23.1","49.9","73.2","7.8","6.0","36.2",".",".","8.8","12.5","Cafes closer than 1 km","Overschie",list(list(c(91064, 91388, 91275, 89321, 88598, 88336, 88129, 88184, 88146, 86778, 85731, 87359, 87704, 89089, 90360, 91064, 442508, 441967, 439421, 437943, 438846, 439216, 439215, 439591, 440112, 440244, 442145, 442446, 442651, 443552, 442014, 442508))),"Above_average"
"4","WK059905",2016,"Noord","Rotterdam","Wijk","1","0,2","18 jaar of ouder","Waarde","Noord","Rotterdam","Wijk","70.9","56.1","13.4","28.7","44.0","72.9","11.0","6.3","33.6",".",".","10.8","13.8","Cafes closer than 1 km","Noord",list(list(c(92953, 90869, 89652, 89321, 91275, 93031, 92953, 437783, 437584, 437488, 437943, 439421, 439772, 437783))),"Below_average"
"5","WK059906",2016,"Hillegersberg-Schiebroek","Rotterdam","Wijk","1","1,5","18 jaar of ouder","Waarde","Hillegersberg-Schiebroek","Rotterdam","Wijk","74.8","49.3","13.7","20.7","43.1","80.5","8.1","6.5","34.4",".",".","7.1","10.7","Cafes further than 1 km","Hillegersberg-Schiebroek",list(list(c(92025, 92888, 93748, 94866, 95652, 95968, 93031, 91275, 91388, 91064, 91408, 92025, 443883, 443158, 442979, 441917, 442075, 440402, 439772, 439421, 441967, 442508, 443373, 443883))),"Below_average"
"6","WK059908",2016,"Kralingen-Crooswijk","Rotterdam","Wijk","1","0,3","18 jaar of ouder","Waarde","Kralingen-Crooswijk","Rotterdam","Wijk","71.1","54.3","13.4","27.6","44.3","73.2","11.6","6.9","33.5",".",".","10.5","14.5","Cafes closer than 1 km","Kralingen-Crooswijk",list(list(c(96867, 95127, 94819, 93984, 92953, 93031, 95968, 96591, 96310, 96417, 96867, 435368, 435329, 436607, 436998, 437783, 439772, 440402, 438052, 437198, 436325, 435368))),"Below_average"
"7","WK059910",2016,"Feijenoord","Rotterdam","Wijk","1","0,3","18 jaar of ouder","Waarde","Feijenoord","Rotterdam","Wijk","61.1","44.4","20.1","30.2","61.1","56.2","7.7","4.9","39.4",".",".","14.8","18.4","Cafes closer than 1 km","Feijenoord",list(list(c(94320, 93395, 93625, 92324, 91721, 93984, 94819, 95127, 95695, 94320, 432479, 433294, 434727, 434535, 435049, 436998, 436607, 435329, 433494, 432479))),"Above_average"
"8","WK059912",2016,"IJsselmonde","Rotterdam","Wijk","1","0,9","18 jaar of ouder","Waarde","IJsselmonde","Rotterdam","Wijk","66.7","41.1","19.5","26.7","56.3","68.6","7.5","5.1","38.2",".",".","10.6","15.5","Cafes closer than 1 km","IJsselmonde",list(list(c(99175, 99140, 98986, 98963, 98671, 98146, 97891, 97480, 97305, 96930, 94947, 94320, 95695, 95127, 96867, 97334, 99196, 99175, 434852, 434706, 434043, 433947, 432499, 432509, 432368, 432125, 432053, 431815, 431525, 432479, 433494, 435329, 435368, 435485, 435258, 434852))),"Above_average"
"9","WK059913",2016,"Pernis","Rotterdam","Wijk","1","5","18 jaar of ouder","Waarde","Pernis","Rotterdam","Wijk","75.6","43.8","18.3","22.4","42.8","80.7","9.0","7.2","34.7",".",".","6.1","9.5","Cafes further than 1 km","Pernis",list(list(c(86426, 86889, 86794, 86284, 86049, 85535, 85933, 86426, 434438, 434141, 433347, 432933, 432675, 434320, 434280, 434438))),"Above_average"
